customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
18,121,dantkanti,2025-10-01,1,100,9,900
15,122,sugar,2025-10-01,4,50,6,300
5,121,quaker oats,2025-10-01,1,212,9,1908
10,123,quaker oats,2025-10-01,7,212,3,636
16,121,quaker oats,2025-10-01,2,212,4,848
5,122,besan,2025-10-01,6,52,2,104
18,121,maida,2025-10-01,1,20,1,20
1,123,besan,2025-10-01,9,52,8,416
19,123,maida,2025-10-01,9,20,2,40
10,122,sugar,2025-10-01,5,50,2,100
20,123,quaker oats,2025-10-01,7,212,8,1696
10,123,clinic plus,2025-10-01,9,1.5,5,7.5
17,121,sugar,2025-10-01,3,50,5,250
18,122,quaker oats,2025-10-01,5,212,6,1272
10,123,dantkanti,2025-10-01,7,100,3,300
1,122,clinic plus,2025-10-01,5,1.5,7,10.5
7,122,clinic plus,2025-10-01,4,1.5,5,7.5
18,121,sugar,2025-10-01,3,50,10,500
3,122,sugar,2025-10-01,4,50,3,150
13,121,clinic plus,2025-10-01,3,1.5,7,10.5
15,121,clinic plus,2025-10-01,1,1.5,8,12.0
1,122,quaker oats,2025-10-01,6,212,10,2120
12,122,refined oil,2025-10-01,5,110,3,330
7,123,clinic plus,2025-10-01,7,1.5,5,7.5
20,123,besan,2025-10-01,9,52,9,468
1,121,maida,2025-10-01,2,20,1,20
1,122,besan,2025-10-01,4,52,9,468
9,123,refined oil,2025-10-01,9,110,3,330
2,123,sugar,2025-10-01,9,50,1,50
14,122,dantkanti,2025-10-01,6,100,2,200
1,123,nutrella,2025-10-01,7,40,10,400
10,122,clinic plus,2025-10-01,6,1.5,8,12.0
15,121,nutrella,2025-10-01,1,40,1,40
7,122,sugar,2025-10-01,5,50,5,250
14,123,maida,2025-10-01,9,20,9,180
3,121,sugar,2025-10-01,3,50,5,250
13,121,dantkanti,2025-10-01,2,100,4,400
3,123,quaker oats,2025-10-01,7,212,9,1908
5,123,besan,2025-10-01,9,52,4,208
8,121,maida,2025-10-01,1,20,10,200
8,121,refined oil,2025-10-01,3,110,10,1100
4,122,sugar,2025-10-01,5,50,1,50
12,121,nutrella,2025-10-01,2,40,10,400
4,122,besan,2025-10-01,5,52,3,156
1,123,maida,2025-10-01,8,20,4,80
14,123,refined oil,2025-10-01,7,110,2,220
16,122,maida,2025-10-01,5,20,9,180
9,122,quaker oats,2025-10-01,5,212,4,848
9,122,refined oil,2025-10-01,6,110,1,110
13,121,sugar,2025-10-01,2,50,10,500
9,123,refined oil,2025-10-01,7,110,2,220
9,121,nutrella,2025-10-01,2,40,4,160
7,123,nutrella,2025-10-01,9,40,4,160
8,121,dantkanti,2025-10-01,1,100,8,800
7,121,clinic plus,2025-10-01,1,1.5,8,12.0
9,121,refined oil,2025-10-01,1,110,1,110
20,121,refined oil,2025-10-01,3,110,7,770
17,121,nutrella,2025-10-01,2,40,9,360
11,122,refined oil,2025-10-01,5,110,5,550
8,123,quaker oats,2025-10-01,7,212,2,424
4,123,dantkanti,2025-10-01,7,100,9,900
4,122,quaker oats,2025-10-01,6,212,5,1060
11,123,clinic plus,2025-10-01,9,1.5,10,15.0
20,121,nutrella,2025-10-01,3,40,8,320
2,122,clinic plus,2025-10-01,6,1.5,7,10.5
7,122,quaker oats,2025-10-01,5,212,10,2120
20,123,sugar,2025-10-01,9,50,1,50
20,121,refined oil,2025-10-01,3,110,9,990
1,123,sugar,2025-10-01,9,50,5,250
10,123,besan,2025-10-01,8,52,6,312
5,122,nutrella,2025-10-01,4,40,9,360
17,122,besan,2025-10-01,4,52,1,52
13,122,maida,2025-10-01,6,20,1,20
2,123,dantkanti,2025-10-01,7,100,1,100
13,122,besan,2025-10-01,4,52,8,416
19,123,maida,2025-10-01,8,20,5,100
11,121,nutrella,2025-10-01,1,40,3,120
10,123,dantkanti,2025-10-01,7,100,5,500
6,122,clinic plus,2025-10-01,5,1.5,6,9.0
5,123,refined oil,2025-10-01,8,110,4,440
7,121,clinic plus,2025-10-01,2,1.5,6,9.0
2,123,refined oil,2025-10-01,9,110,1,110
3,121,refined oil,2025-10-01,1,110,2,220
20,123,clinic plus,2025-10-01,8,1.5,10,15.0
9,121,besan,2025-10-01,2,52,10,520
18,123,dantkanti,2025-10-01,8,100,4,400
19,123,dantkanti,2025-10-01,7,100,5,500
1,123,maida,2025-10-01,7,20,9,180
19,123,quaker oats,2025-10-01,9,212,9,1908
8,123,besan,2025-10-01,8,52,4,208
17,121,clinic plus,2025-10-01,2,1.5,5,7.5
17,123,dantkanti,2025-10-01,8,100,2,200
4,122,nutrella,2025-10-01,6,40,6,240
13,122,nutrella,2025-10-01,5,40,6,240
16,123,sugar,2025-10-01,8,50,9,450
9,122,quaker oats,2025-10-01,6,212,8,1696
1,123,dantkanti,2025-10-01,8,100,10,1000
18,123,quaker oats,2025-10-01,9,212,8,1696
7,121,sugar,2025-10-01,3,50,7,350
2,122,sugar,2025-10-01,5,50,10,500
6,123,refined oil,2025-10-01,9,110,8,880
1,123,clinic plus,2025-10-01,8,1.5,10,15.0
9,121,sugar,2025-10-01,1,50,3,150
7,123,refined oil,2025-10-01,7,110,6,660
20,122,nutrella,2025-10-01,4,40,1,40
5,123,besan,2025-10-01,9,52,9,468
15,122,quaker oats,2025-10-01,4,212,8,1696
10,122,besan,2025-10-01,4,52,2,104
3,121,dantkanti,2025-10-01,1,100,10,1000
16,121,besan,2025-10-01,3,52,5,260
19,121,sugar,2025-10-01,3,50,5,250
15,123,quaker oats,2025-10-01,8,212,2,424
18,121,dantkanti,2025-10-01,2,100,8,800
17,122,dantkanti,2025-10-01,6,100,4,400
4,122,refined oil,2025-10-01,6,110,3,330
6,121,refined oil,2025-10-01,3,110,9,990
13,121,nutrella,2025-10-01,3,40,8,320
13,123,clinic plus,2025-10-01,7,1.5,7,10.5
17,121,dantkanti,2025-10-01,2,100,7,700
3,122,besan,2025-10-01,5,52,2,104
9,121,besan,2025-10-01,3,52,7,364
15,122,dantkanti,2025-10-01,6,100,5,500
20,121,besan,2025-10-01,1,52,2,104
2,121,clinic plus,2025-10-01,3,1.5,2,3.0
10,123,quaker oats,2025-10-01,8,212,8,1696
6,122,maida,2025-10-01,6,20,8,160
4,122,clinic plus,2025-10-01,6,1.5,2,3.0
1,123,nutrella,2025-10-01,8,40,2,80
2,121,sugar,2025-10-01,1,50,1,50
4,123,besan,2025-10-01,9,52,3,156
13,122,nutrella,2025-10-01,4,40,4,160
5,122,refined oil,2025-10-01,6,110,7,770
9,121,dantkanti,2025-10-01,2,100,5,500
7,121,nutrella,2025-10-01,2,40,5,200
4,123,sugar,2025-10-01,9,50,4,200
13,122,quaker oats,2025-10-01,4,212,2,424
16,123,nutrella,2025-10-01,9,40,4,160
6,122,sugar,2025-10-01,4,50,2,100
14,122,sugar,2025-10-01,4,50,4,200
16,121,nutrella,2025-10-01,1,40,2,80
2,121,clinic plus,2025-10-01,1,1.5,8,12.0
11,122,sugar,2025-10-01,5,50,7,350
15,122,maida,2025-10-01,5,20,6,120
15,122,maida,2025-10-01,5,20,1,20
13,122,sugar,2025-10-01,6,50,2,100
1,122,clinic plus,2025-10-01,5,1.5,5,7.5
10,123,quaker oats,2025-10-01,7,212,4,848
18,121,quaker oats,2025-10-01,2,212,2,424
11,122,sugar,2025-10-01,4,50,10,500
8,123,nutrella,2025-10-01,7,40,6,240
12,123,refined oil,2025-10-01,8,110,6,660
8,121,clinic plus,2025-10-01,2,1.5,6,9.0
15,123,refined oil,2025-10-01,9,110,9,990
6,122,refined oil,2025-10-01,6,110,4,440
12,122,refined oil,2025-10-01,4,110,4,440
8,123,nutrella,2025-10-01,8,40,6,240
3,123,dantkanti,2025-10-01,7,100,1,100
9,122,refined oil,2025-10-01,4,110,10,1100
19,123,quaker oats,2025-10-01,7,212,3,636
4,122,maida,2025-10-01,5,20,1,20
4,121,quaker oats,2025-10-01,2,212,8,1696
4,121,refined oil,2025-10-01,2,110,3,330
13,122,besan,2025-10-01,5,52,1,52
19,122,dantkanti,2025-10-01,5,100,8,800
4,123,maida,2025-10-01,7,20,3,60
16,121,maida,2025-10-01,1,20,7,140
19,122,dantkanti,2025-10-01,4,100,8,800
20,122,nutrella,2025-10-01,5,40,5,200
20,121,nutrella,2025-10-01,1,40,7,280
7,121,refined oil,2025-10-01,2,110,2,220
7,121,sugar,2025-10-01,2,50,5,250
5,121,quaker oats,2025-10-01,1,212,5,1060
3,123,dantkanti,2025-10-01,7,100,2,200
5,123,maida,2025-10-01,9,20,2,40
5,122,besan,2025-10-01,5,52,2,104
15,122,nutrella,2025-10-01,4,40,1,40
20,121,maida,2025-10-01,3,20,1,20
17,123,clinic plus,2025-10-01,7,1.5,2,3.0
9,121,sugar,2025-10-01,1,50,6,300
14,122,quaker oats,2025-10-01,6,212,4,848
10,123,clinic plus,2025-10-01,8,1.5,2,3.0
12,122,refined oil,2025-10-01,4,110,1,110
8,123,clinic plus,2025-10-01,9,1.5,10,15.0
1,122,besan,2025-10-01,5,52,2,104
9,121,nutrella,2025-10-01,1,40,9,360
20,123,dantkanti,2025-10-01,8,100,6,600
3,123,nutrella,2025-10-01,9,40,3,120
11,122,maida,2025-10-01,5,20,7,140
1,121,clinic plus,2025-10-01,2,1.5,4,6.0
1,123,sugar,2025-10-01,7,50,10,500
12,121,sugar,2025-10-01,2,50,3,150
20,123,clinic plus,2025-10-01,9,1.5,1,1.5
19,122,sugar,2025-10-01,4,50,4,200
2,122,besan,2025-10-01,5,52,4,208
12,121,maida,2025-10-01,1,20,10,200
16,123,quaker oats,2025-10-01,8,212,6,1272
9,122,refined oil,2025-10-01,5,110,4,440
6,121,refined oil,2025-10-01,3,110,5,550
19,122,nutrella,2025-10-01,5,40,2,80
15,121,dantkanti,2025-10-01,2,100,1,100
13,123,nutrella,2025-10-01,8,40,4,160
8,122,refined oil,2025-10-01,5,110,7,770
7,122,maida,2025-10-01,4,20,10,200
15,122,nutrella,2025-10-01,6,40,7,280
4,121,refined oil,2025-10-01,1,110,5,550
13,121,nutrella,2025-10-01,2,40,4,160
18,123,besan,2025-10-01,7,52,3,156
20,121,dantkanti,2025-10-01,1,100,6,600
9,121,refined oil,2025-10-01,1,110,2,220
15,123,sugar,2025-10-01,9,50,3,150
14,122,refined oil,2025-10-01,6,110,2,220
18,122,refined oil,2025-10-01,5,110,4,440
12,123,maida,2025-10-01,9,20,10,200
18,121,refined oil,2025-10-01,1,110,3,330
7,121,sugar,2025-10-01,3,50,2,100
12,123,clinic plus,2025-10-01,7,1.5,10,15.0
8,122,maida,2025-10-01,5,20,10,200
1,122,sugar,2025-10-01,5,50,9,450
15,121,nutrella,2025-10-01,3,40,7,280
19,123,nutrella,2025-10-01,8,40,5,200
1,122,maida,2025-10-01,4,20,4,80
3,123,quaker oats,2025-10-01,9,212,8,1696
18,121,refined oil,2025-10-01,1,110,8,880
18,122,refined oil,2025-10-01,5,110,10,1100
11,122,nutrella,2025-10-01,6,40,5,200
1,123,clinic plus,2025-10-01,7,1.5,5,7.5
11,121,refined oil,2025-10-01,2,110,5,550
8,123,besan,2025-10-01,9,52,5,260
1,121,quaker oats,2025-10-01,1,212,8,1696
1,123,quaker oats,2025-10-01,8,212,8,1696
18,121,refined oil,2025-10-01,1,110,6,660
4,122,sugar,2025-10-01,6,50,6,300
5,123,dantkanti,2025-10-01,9,100,6,600
5,122,nutrella,2025-10-01,6,40,1,40
8,121,quaker oats,2025-10-01,2,212,5,1060
20,122,besan,2025-10-01,4,52,2,104
6,122,maida,2025-10-01,6,20,3,60
15,121,besan,2025-10-01,1,52,9,468
14,123,besan,2025-10-01,9,52,8,416
14,122,nutrella,2025-10-01,6,40,1,40
1,121,refined oil,2025-10-01,2,110,3,330
3,123,nutrella,2025-10-01,7,40,10,400
15,123,maida,2025-10-01,9,20,7,140
4,123,clinic plus,2025-10-01,8,1.5,3,4.5
17,123,quaker oats,2025-10-01,9,212,8,1696
20,123,clinic plus,2025-10-01,8,1.5,10,15.0
8,123,clinic plus,2025-10-01,8,1.5,6,9.0
4,123,refined oil,2025-10-01,8,110,4,440
8,123,dantkanti,2025-10-01,7,100,5,500
11,121,maida,2025-10-01,1,20,9,180
11,122,maida,2025-10-01,4,20,7,140
3,122,clinic plus,2025-10-01,6,1.5,1,1.5
16,121,sugar,2025-10-01,3,50,10,500
9,121,besan,2025-10-01,3,52,8,416
4,122,dantkanti,2025-10-01,4,100,4,400
18,121,nutrella,2025-10-01,1,40,8,320
3,121,clinic plus,2025-10-01,2,1.5,8,12.0
15,122,sugar,2025-10-01,5,50,7,350
1,123,maida,2025-10-01,7,20,3,60
9,123,maida,2025-10-01,7,20,4,80
7,123,maida,2025-10-01,9,20,7,140
6,121,clinic plus,2025-10-01,3,1.5,10,15.0
7,123,maida,2025-10-01,8,20,2,40
10,123,dantkanti,2025-10-01,8,100,3,300
1,122,clinic plus,2025-10-01,6,1.5,6,9.0
6,121,clinic plus,2025-10-01,1,1.5,1,1.5
2,121,nutrella,2025-10-01,2,40,9,360
1,123,sugar,2025-10-01,7,50,1,50
1,122,nutrella,2025-10-01,5,40,9,360
1,121,maida,2025-10-01,3,20,1,20
6,123,sugar,2025-10-01,9,50,2,100
5,121,maida,2025-10-01,1,20,7,140
2,121,dantkanti,2025-10-01,1,100,7,700
15,123,sugar,2025-10-01,9,50,4,200
11,121,dantkanti,2025-10-01,2,100,7,700
2,123,refined oil,2025-10-01,7,110,10,1100
15,122,quaker oats,2025-10-01,5,212,2,424
16,122,quaker oats,2025-10-01,5,212,9,1908
1,122,clinic plus,2025-10-01,4,1.5,10,15.0
16,122,refined oil,2025-10-01,5,110,2,220
20,122,dantkanti,2025-10-01,6,100,10,1000
1,122,refined oil,2025-10-01,4,110,3,330
20,121,besan,2025-10-01,2,52,2,104
14,122,dantkanti,2025-10-01,4,100,9,900
4,122,sugar,2025-10-01,4,50,8,400
4,122,nutrella,2025-10-01,4,40,2,80
10,122,sugar,2025-10-01,5,50,2,100
2,123,maida,2025-10-01,8,20,6,120
13,121,sugar,2025-10-01,1,50,10,500
4,123,maida,2025-10-01,7,20,7,140
11,121,nutrella,2025-10-01,2,40,3,120
6,121,nutrella,2025-10-01,1,40,10,400
7,122,besan,2025-10-01,5,52,2,104
11,123,quaker oats,2025-10-01,9,212,7,1484
14,121,dantkanti,2025-10-01,1,100,8,800
4,123,nutrella,2025-10-01,7,40,5,200
11,123,nutrella,2025-10-01,9,40,2,80
7,122,sugar,2025-10-01,6,50,6,300
19,121,maida,2025-10-01,2,20,1,20
4,121,clinic plus,2025-10-01,3,1.5,10,15.0
1,123,sugar,2025-10-01,9,50,5,250
11,122,sugar,2025-10-01,5,50,6,300
4,122,dantkanti,2025-10-01,4,100,3,300
18,121,nutrella,2025-10-01,3,40,3,120
1,122,besan,2025-10-01,6,52,2,104
6,121,clinic plus,2025-10-01,3,1.5,3,4.5
5,121,quaker oats,2025-10-01,1,212,5,1060
8,121,dantkanti,2025-10-01,1,100,8,800
15,122,maida,2025-10-01,5,20,9,180
4,122,maida,2025-10-01,4,20,4,80
3,123,clinic plus,2025-10-01,7,1.5,10,15.0
10,121,quaker oats,2025-10-01,1,212,2,424
17,123,besan,2025-10-01,9,52,3,156
1,122,quaker oats,2025-10-01,6,212,4,848
18,123,sugar,2025-10-01,8,50,1,50
4,122,maida,2025-10-01,4,20,6,120
16,121,clinic plus,2025-10-01,2,1.5,8,12.0
9,123,quaker oats,2025-10-01,7,212,4,848
2,122,quaker oats,2025-10-01,5,212,8,1696
12,123,besan,2025-10-01,9,52,5,260
13,123,maida,2025-10-01,8,20,5,100
8,122,sugar,2025-10-01,4,50,1,50
10,121,dantkanti,2025-10-01,2,100,8,800
2,123,maida,2025-10-01,9,20,4,80
14,123,quaker oats,2025-10-01,7,212,4,848
20,123,besan,2025-10-01,7,52,1,52
19,122,dantkanti,2025-10-01,4,100,2,200
19,121,sugar,2025-10-01,2,50,2,100
14,121,sugar,2025-10-01,1,50,3,150
19,121,quaker oats,2025-10-01,1,212,5,1060
1,121,sugar,2025-10-01,3,50,9,450
4,121,refined oil,2025-10-01,2,110,5,550
10,122,besan,2025-10-01,5,52,1,52
2,121,nutrella,2025-10-01,2,40,3,120
10,122,clinic plus,2025-10-01,6,1.5,1,1.5
1,121,clinic plus,2025-10-01,2,1.5,5,7.5
19,123,clinic plus,2025-10-01,7,1.5,2,3.0
14,122,besan,2025-10-01,5,52,7,364
13,121,besan,2025-10-01,3,52,8,416
6,121,maida,2025-10-01,2,20,7,140
4,121,maida,2025-10-01,3,20,8,160
19,121,sugar,2025-10-01,2,50,8,400
13,122,refined oil,2025-10-01,4,110,2,220
10,121,dantkanti,2025-10-01,1,100,1,100
15,122,besan,2025-10-01,6,52,3,156
10,123,sugar,2025-10-01,9,50,10,500
8,121,quaker oats,2025-10-01,3,212,4,848
8,121,sugar,2025-10-01,2,50,8,400
3,121,dantkanti,2025-10-01,1,100,8,800
15,123,quaker oats,2025-10-01,8,212,10,2120
15,123,dantkanti,2025-10-01,8,100,1,100
20,123,besan,2025-10-01,8,52,5,260
8,122,dantkanti,2025-10-01,5,100,5,500
12,121,clinic plus,2025-10-01,3,1.5,8,12.0
11,123,clinic plus,2025-10-01,9,1.5,1,1.5
10,123,besan,2025-10-01,9,52,4,208
5,121,besan,2025-10-01,2,52,6,312
18,123,maida,2025-10-01,9,20,10,200
1,121,dantkanti,2025-10-01,3,100,9,900
13,122,besan,2025-10-01,4,52,1,52
5,121,dantkanti,2025-10-01,2,100,8,800
1,123,nutrella,2025-10-01,9,40,5,200
9,121,sugar,2025-10-01,2,50,8,400
19,121,quaker oats,2025-10-01,1,212,9,1908
13,123,besan,2025-10-01,9,52,4,208
17,122,dantkanti,2025-10-01,6,100,7,700
2,121,clinic plus,2025-10-01,3,1.5,9,13.5
16,121,maida,2025-10-01,1,20,3,60
11,122,maida,2025-10-01,5,20,6,120
6,121,clinic plus,2025-10-01,3,1.5,1,1.5
3,121,besan,2025-10-01,2,52,5,260
2,121,maida,2025-10-01,1,20,5,100
4,121,sugar,2025-10-01,1,50,4,200
19,123,maida,2025-10-01,7,20,4,80
4,123,dantkanti,2025-10-01,9,100,10,1000
3,121,dantkanti,2025-10-01,2,100,4,400
17,122,maida,2025-10-01,4,20,3,60
13,121,refined oil,2025-10-01,2,110,8,880
3,122,sugar,2025-10-01,5,50,2,100
15,123,quaker oats,2025-10-01,8,212,4,848
11,123,dantkanti,2025-10-01,9,100,5,500
18,122,dantkanti,2025-10-01,5,100,1,100
1,121,dantkanti,2025-10-01,2,100,9,900
4,121,dantkanti,2025-10-01,2,100,2,200
18,122,sugar,2025-10-01,6,50,1,50
5,123,dantkanti,2025-10-01,8,100,3,300
10,123,nutrella,2025-10-01,7,40,4,160
15,121,clinic plus,2025-10-01,3,1.5,1,1.5
8,121,maida,2025-10-01,3,20,5,100
14,121,clinic plus,2025-10-01,2,1.5,6,9.0
7,122,nutrella,2025-10-01,4,40,3,120
6,121,sugar,2025-10-01,3,50,9,450
7,122,clinic plus,2025-10-01,6,1.5,8,12.0
14,122,clinic plus,2025-10-01,5,1.5,8,12.0
3,122,maida,2025-10-01,4,20,7,140
16,122,clinic plus,2025-10-01,4,1.5,6,9.0
8,123,clinic plus,2025-10-01,8,1.5,5,7.5
14,123,clinic plus,2025-10-01,8,1.5,2,3.0
20,121,clinic plus,2025-10-01,1,1.5,1,1.5
13,122,sugar,2025-10-01,4,50,3,150
18,122,dantkanti,2025-10-01,4,100,4,400
3,121,besan,2025-10-01,2,52,2,104
12,123,sugar,2025-10-01,7,50,9,450
1,123,dantkanti,2025-10-01,8,100,4,400
3,123,sugar,2025-10-01,9,50,8,400
2,121,maida,2025-10-01,3,20,6,120
5,122,quaker oats,2025-10-01,4,212,2,424
4,122,besan,2025-10-01,6,52,9,468
1,121,besan,2025-10-01,3,52,6,312
3,123,quaker oats,2025-10-01,8,212,5,1060
1,122,clinic plus,2025-10-01,6,1.5,2,3.0
20,121,maida,2025-10-01,3,20,8,160
1,121,nutrella,2025-10-01,3,40,6,240
3,123,dantkanti,2025-10-01,8,100,9,900
15,121,besan,2025-10-01,2,52,4,208
13,121,refined oil,2025-10-01,3,110,7,770
1,121,sugar,2025-10-01,1,50,1,50
15,123,refined oil,2025-10-01,8,110,5,550
6,121,nutrella,2025-10-01,3,40,4,160
7,121,besan,2025-10-01,1,52,6,312
18,123,besan,2025-10-01,7,52,3,156
20,121,refined oil,2025-10-01,1,110,8,880
3,121,besan,2025-10-01,3,52,3,156
19,122,maida,2025-10-01,5,20,3,60
14,122,refined oil,2025-10-01,4,110,6,660
9,122,maida,2025-10-01,4,20,7,140
9,122,besan,2025-10-01,6,52,4,208
4,123,nutrella,2025-10-01,9,40,5,200
17,122,quaker oats,2025-10-01,4,212,10,2120
15,122,maida,2025-10-01,6,20,5,100
20,123,nutrella,2025-10-01,8,40,9,360
11,123,besan,2025-10-01,9,52,9,468
3,121,besan,2025-10-01,2,52,4,208
1,121,dantkanti,2025-10-01,3,100,7,700
18,122,besan,2025-10-01,5,52,8,416
2,121,refined oil,2025-10-01,2,110,5,550
16,123,clinic plus,2025-10-01,9,1.5,9,13.5
5,122,refined oil,2025-10-01,6,110,10,1100
5,122,maida,2025-10-01,6,20,3,60
8,121,sugar,2025-10-01,3,50,6,300
18,123,sugar,2025-10-01,7,50,4,200
5,123,refined oil,2025-10-01,7,110,10,1100
13,122,dantkanti,2025-10-01,5,100,3,300
15,122,sugar,2025-10-01,4,50,3,150
3,122,maida,2025-10-01,6,20,4,80
2,121,maida,2025-10-01,3,20,9,180
7,122,dantkanti,2025-10-01,5,100,3,300
9,123,nutrella,2025-10-01,9,40,8,320
15,123,nutrella,2025-10-01,9,40,5,200
14,122,besan,2025-10-01,6,52,8,416
11,122,maida,2025-10-01,6,20,9,180
20,122,clinic plus,2025-10-01,5,1.5,2,3.0
3,123,refined oil,2025-10-01,9,110,10,1100
17,121,maida,2025-10-01,3,20,9,180
7,122,dantkanti,2025-10-01,4,100,3,300
17,121,sugar,2025-10-01,3,50,3,150
9,123,quaker oats,2025-10-01,9,212,9,1908
9,121,quaker oats,2025-10-01,1,212,8,1696
14,123,maida,2025-10-01,9,20,4,80
1,121,besan,2025-10-01,3,52,9,468
7,123,dantkanti,2025-10-01,9,100,4,400
3,122,nutrella,2025-10-01,6,40,2,80
18,121,maida,2025-10-01,2,20,6,120
19,121,besan,2025-10-01,2,52,5,260
8,123,clinic plus,2025-10-01,7,1.5,5,7.5
8,123,refined oil,2025-10-01,8,110,6,660
11,123,dantkanti,2025-10-01,8,100,8,800
2,123,nutrella,2025-10-01,9,40,9,360
20,122,sugar,2025-10-01,4,50,2,100
6,123,quaker oats,2025-10-01,9,212,8,1696
10,121,sugar,2025-10-01,3,50,8,400
8,122,quaker oats,2025-10-01,5,212,8,1696
8,121,refined oil,2025-10-01,3,110,1,110
12,122,maida,2025-10-01,5,20,3,60
19,121,dantkanti,2025-10-01,2,100,3,300
6,122,nutrella,2025-10-01,5,40,6,240
14,122,sugar,2025-10-01,5,50,7,350
3,122,quaker oats,2025-10-01,6,212,8,1696
15,122,dantkanti,2025-10-01,6,100,10,1000
17,123,besan,2025-10-01,8,52,10,520
19,123,besan,2025-10-01,7,52,6,312
9,122,besan,2025-10-01,6,52,7,364
9,122,besan,2025-10-01,5,52,9,468
15,121,refined oil,2025-10-01,3,110,2,220
4,123,sugar,2025-10-01,8,50,4,200
16,123,dantkanti,2025-10-01,9,100,5,500
4,122,dantkanti,2025-10-01,4,100,5,500
3,122,dantkanti,2025-10-01,5,100,5,500
5,122,sugar,2025-10-01,6,50,1,50
17,123,dantkanti,2025-10-01,7,100,6,600
2,122,clinic plus,2025-10-01,6,1.5,9,13.5
12,121,maida,2025-10-01,3,20,10,200
6,122,clinic plus,2025-10-01,5,1.5,9,13.5
15,121,quaker oats,2025-10-01,3,212,2,424
9,122,maida,2025-10-01,4,20,1,20
14,123,refined oil,2025-10-01,8,110,2,220
13,123,refined oil,2025-10-01,8,110,2,220
11,123,clinic plus,2025-10-01,8,1.5,8,12.0
7,121,nutrella,2025-10-01,1,40,8,320
11,121,maida,2025-10-01,1,20,2,40
16,123,quaker oats,2025-10-01,9,212,3,636
15,122,maida,2025-10-01,4,20,8,160
1,123,refined oil,2025-10-01,9,110,8,880
11,121,clinic plus,2025-10-01,2,1.5,6,9.0
19,122,clinic plus,2025-10-01,4,1.5,2,3.0
18,123,besan,2025-10-01,8,52,4,208
15,121,dantkanti,2025-10-01,2,100,9,900
12,122,sugar,2025-10-01,4,50,10,500
5,121,quaker oats,2025-10-01,1,212,4,848
10,123,besan,2025-10-01,9,52,9,468
3,121,clinic plus,2025-10-01,3,1.5,1,1.5
13,122,nutrella,2025-10-01,6,40,7,280
11,123,sugar,2025-10-01,9,50,8,400
4,123,dantkanti,2025-10-01,8,100,3,300
17,122,clinic plus,2025-10-01,4,1.5,6,9.0
19,122,clinic plus,2025-10-01,4,1.5,2,3.0
17,122,nutrella,2025-10-01,5,40,1,40
13,123,refined oil,2025-10-01,8,110,2,220
16,121,maida,2025-10-01,1,20,9,180
11,123,dantkanti,2025-10-01,9,100,8,800
16,123,dantkanti,2025-10-01,9,100,5,500
5,122,besan,2025-10-01,6,52,4,208
3,121,besan,2025-10-01,2,52,5,260
13,121,quaker oats,2025-10-01,3,212,1,212
16,121,dantkanti,2025-10-01,3,100,3,300
12,121,dantkanti,2025-10-01,3,100,1,100
20,123,quaker oats,2025-10-01,9,212,4,848
3,123,maida,2025-10-01,8,20,10,200
20,122,nutrella,2025-10-01,4,40,6,240
18,121,dantkanti,2025-10-01,3,100,1,100
6,122,quaker oats,2025-10-01,4,212,5,1060
20,121,sugar,2025-10-01,1,50,10,500
10,121,maida,2025-10-01,2,20,9,180
6,121,besan,2025-10-01,3,52,6,312
17,121,sugar,2025-10-01,1,50,6,300
3,123,maida,2025-10-01,8,20,10,200
17,123,refined oil,2025-10-01,7,110,3,330
11,123,clinic plus,2025-10-01,9,1.5,2,3.0
9,123,dantkanti,2025-10-01,9,100,1,100
20,123,nutrella,2025-10-01,9,40,5,200
5,123,dantkanti,2025-10-01,7,100,1,100
10,123,quaker oats,2025-10-01,8,212,10,2120
9,122,nutrella,2025-10-01,5,40,9,360
17,123,nutrella,2025-10-01,9,40,10,400
7,123,besan,2025-10-01,7,52,7,364
3,123,maida,2025-10-01,8,20,5,100
11,123,refined oil,2025-10-01,9,110,6,660
17,122,dantkanti,2025-10-01,6,100,8,800
6,123,quaker oats,2025-10-01,7,212,4,848
15,123,refined oil,2025-10-01,8,110,7,770
4,122,clinic plus,2025-10-01,5,1.5,7,10.5
6,123,dantkanti,2025-10-01,8,100,9,900
12,123,nutrella,2025-10-01,8,40,7,280
13,122,quaker oats,2025-10-01,6,212,2,424
13,121,besan,2025-10-01,2,52,3,156
20,123,nutrella,2025-10-01,9,40,6,240
19,122,dantkanti,2025-10-01,5,100,8,800
4,121,sugar,2025-10-01,1,50,7,350
10,123,quaker oats,2025-10-01,7,212,8,1696
7,123,maida,2025-10-01,7,20,5,100
10,121,refined oil,2025-10-01,2,110,2,220
10,122,refined oil,2025-10-01,5,110,7,770
1,121,besan,2025-10-01,1,52,4,208
3,122,clinic plus,2025-10-01,6,1.5,7,10.5
11,122,sugar,2025-10-01,5,50,7,350
3,121,dantkanti,2025-10-01,2,100,9,900
16,123,sugar,2025-10-01,7,50,5,250
20,123,clinic plus,2025-10-01,8,1.5,7,10.5
4,121,maida,2025-10-01,2,20,6,120
18,121,sugar,2025-10-01,1,50,2,100
3,121,sugar,2025-10-01,3,50,5,250
13,123,dantkanti,2025-10-01,7,100,3,300
17,123,nutrella,2025-10-01,9,40,1,40
18,122,sugar,2025-10-01,6,50,1,50
